NVERTS 15
NFACES 26

VERTEX
-47.72, -110.12, -211.06
47.72, -110.12, -211.06
80.76, -40.38, -275.30
0.00, 0.00, -312.00
-80.76, -40.38, -275.30
137.64, 12.84, -234.92
78.92, 110.12, -247.76
0.00, 100.94, -293.64
80.76, -95.44, -132.14
137.64, -14.68, -146.82
-80.76, -95.44, -132.14
0.00, -14.68, 312.00
-137.64, 12.84, -234.92
-137.64, -14.68, -146.82
-78.92, 110.12, -247.76

FACES
127,127,127,	0.30197,0.89975,0.31507,	3,	0,1,3
127,127,127,	-0.35821,0.83539,0.41691,	3,	0,4,12
127,127,127,	-0.48807,0.44954,0.74813,	3,	1,2,3
127,127,127,	0.00000,0.14291,0.98974,	3,	3,2,5
127,127,127,	0.48807,0.44954,0.74813,	3,	3,4,0
127,127,127,	-0.86014,0.19891,0.46967,	3,	3,7,14
127,127,127,	-0.58051,-0.75936,0.29392,	3,	3,14,12
127,127,127,	0.00000,-0.55897,0.82919,	3,	5,1,8
127,127,127,	-0.45125,0.88922,-0.07521,	3,	5,2,1
127,127,127,	-0.98988,0.00829,-0.14164,	3,	5,6,3
127,127,127,	0.54007,0.84023,-0.04833,	3,	6,5,9
127,127,127,	-0.00000,-0.04653,-0.99892,	3,	6,7,3
127,127,127,	0.86014,0.19891,0.46967,	3,	8,1,0
127,127,127,	0.98988,0.00829,-0.14164,	3,	8,0,10
127,127,127,	0.58051,-0.75936,0.29392,	3,	8,9,5
127,127,127,	0,0,0,	3,	9,8,11
127,127,127,	0,0,0,	3,	9,11,6
127,127,127,	0,0,0,	3,	10,11,8
127,127,127,	0,0,0,	3,	11,10,13
127,127,127,	0,0,0,	3,	12,4,3
127,127,127,	0,0,0,	3,	12,10,0
127,127,127,	0,0,0,	3,	12,13,10
127,127,127,	0,0,0,	3,	13,12,14
127,127,127,	0,0,0,	3,	14,6,11
127,127,127,	0,0,0,	3,	14,7,6
127,127,127,	0,0,0,	3,	14,11,13

TEXTURES
anaconda.png	1.0 1.0	0.20 0.99	0.30 0.99	0.25 0.83
anaconda.png	1.0 1.0	0.67 0.05	0.58 0.00	0.50 0.07
anaconda.png	1.0 1.0	0.30 0.99	0.34 0.88	0.25 0.83
anaconda.png	1.0 1.0	0.25 0.83	0.34 0.88	0.42 0.82
anaconda.png	1.0 1.0	0.25 0.83	0.16 0.88	0.20 0.99
anaconda.png	1.0 1.0	0.25 0.83	0.25 0.72	0.14 0.71
anaconda.png	1.0 1.0	0.25 0.83	0.14 0.71	0.08 0.82
anaconda.png	1.0 1.0	0.99 0.07	0.82 0.05	0.84 0.15
anaconda.png	1.0 1.0	0.99 0.07	0.92 0.00	0.82 0.05
anaconda.png	1.0 1.0	0.42 0.82	0.35 0.71	0.25 0.83
anaconda.png	1.0 1.0	0.34 0.63	0.45 0.59	0.46 0.49
anaconda.png	1.0 1.0	0.35 0.71	0.25 0.72	0.25 0.83
anaconda.png	1.0 1.0	0.84 0.15	0.80 0.06	0.70 0.06
anaconda.png	1.0 1.0	0.84 0.15	0.70 0.06	0.66 0.15
anaconda.png	1.0 1.0	0.84 0.15	0.95 0.16	0.99 0.07
anaconda.png	1.0 1.0	0.95 0.16	0.84 0.15	0.75 0.65
anaconda.png	1.0 1.0	0.46 0.49	0.25 0.00	0.34 0.63
anaconda.png	1.0 1.0	0.66 0.15	0.75 0.65	0.84 0.15
anaconda.png	1.0 1.0	0.75 0.65	0.66 0.15	0.55 0.16
anaconda.png	1.0 1.0	0.08 0.82	0.16 0.88	0.25 0.83
anaconda.png	1.0 1.0	0.50 0.07	0.66 0.15	0.67 0.05
anaconda.png	1.0 1.0	0.50 0.07	0.55 0.16	0.66 0.15
anaconda.png	1.0 1.0	0.04 0.49	0.04 0.59	0.16 0.63
anaconda.png	1.0 1.0	0.16 0.63	0.34 0.63	0.25 0.00
anaconda.png	1.0 1.0	0.16 0.63	0.25 0.68	0.34 0.63
anaconda.png	1.0 1.0	0.16 0.63	0.25 0.00	0.04 0.49

END
