NVERTS 44
NFACES 84

VERTEX
0.00, -12.52, 7.27
0.00, -12.52, -225.45
-38.87, -34.97, -117.93
-38.87, -12.52, -149.67
-38.87, -34.97, -181.41
-19.44, -46.19, -149.67
38.87, -34.97, -117.93
19.44, -46.19, -149.67
38.87, -34.97, -181.41
38.87, -12.52, -149.67
0.00, 32.36, -117.93
19.44, 21.14, -149.67
0.00, 32.36, -181.41
-19.44, 21.14, -149.67
-101.69, -71.23, 225.45
-62.82, -48.79, -117.93
-82.25, -37.57, -149.67
-62.82, -48.79, -181.41
-62.82, -71.23, -149.67
101.69, -71.23, 225.45
62.82, -48.79, -117.93
62.82, -71.23, -149.67
62.82, -48.79, -181.41
82.25, -37.57, -149.67
0.00, 104.90, 225.45
0.00, 60.01, -117.93
19.44, 71.23, -149.67
0.00, 60.01, -181.41
-19.44, 71.23, -149.67
-101.69, -138.56, -149.67
101.69, -138.56, -149.67
-160.00, -37.57, -149.67
-58.31, 138.56, -149.67
160.00, -37.57, -149.67
58.31, 138.56, -149.67
-72.54, -54.40, -210.91
-130.85, -54.40, -210.91
-101.69, -104.90, -210.91
72.54, -54.40, -210.91
101.69, -104.90, -210.91
130.85, -54.40, -210.91
-29.15, 121.73, -210.91
0.00, 71.23, -210.91
29.15, 121.73, -210.91

FACES
127,127,127,	0.18073,0.95683,-0.22762,	3,	0,5,2
127,127,127,	-0.91901,-0.32190,-0.22762,	3,	0,9,6
127,127,127,	0.73828,-0.63493,-0.22762,	3,	0,13,10
127,127,127,	0.74757,-0.54231,0.38347,	3,	1,3,4
127,127,127,	0.09587,0.91857,0.38347,	3,	1,7,8
127,127,127,	-0.84343,-0.37626,0.38347,	3,	1,11,12
127,127,127,	0.91901,-0.32190,-0.22762,	3,	2,3,0
127,127,127,	0.42640,-0.73855,-0.52223,	3,	2,15,3
127,127,127,	0.79145,-0.45694,0.40598,	3,	3,1,13
127,127,127,	0.42640,-0.73855,0.52223,	3,	3,17,4
127,127,127,	-0.09587,0.91857,0.38347,	3,	4,5,1
127,127,127,	-0.42640,0.73855,0.52223,	3,	4,17,5
127,127,127,	0.00000,0.97776,-0.20973,	3,	5,0,7
127,127,127,	-0.42640,0.73855,-0.52223,	3,	5,15,2
127,127,127,	-0.42640,0.73855,0.52223,	3,	5,17,18
127,127,127,	-0.18073,0.95683,-0.22762,	3,	6,7,0
127,127,127,	0.42640,0.73855,-0.52223,	3,	6,20,7
127,127,127,	0.00000,0.91388,0.40598,	3,	7,1,5
127,127,127,	0.42640,0.73855,0.52223,	3,	7,22,8
127,127,127,	-0.74757,-0.54231,0.38347,	3,	8,9,1
127,127,127,	-0.42640,-0.73855,0.52223,	3,	8,22,9
127,127,127,	-0.84677,-0.48888,-0.20973,	3,	9,0,11
127,127,127,	-0.42640,-0.73855,-0.52223,	3,	9,20,6
127,127,127,	-0.42640,-0.73855,0.52223,	3,	9,22,23
127,127,127,	-0.73828,-0.63493,-0.22762,	3,	10,11,0
127,127,127,	-0.85280,0.00000,-0.52223,	3,	10,25,11
127,127,127,	-0.79145,-0.45694,0.40598,	3,	11,1,9
127,127,127,	-0.85280,0.00000,0.52223,	3,	11,27,12
127,127,127,	0.84343,-0.37626,0.38347,	3,	12,13,1
127,127,127,	0.85280,-0.00000,0.52223,	3,	12,27,13
127,127,127,	0.84677,-0.48888,-0.20973,	3,	13,0,3
127,127,127,	0.85280,0.00000,-0.52223,	3,	13,25,10
127,127,127,	0.85280,-0.00000,0.52223,	3,	13,27,28
127,127,127,	-0.09015,-0.99309,-0.07510,	3,	14,31,15
127,127,127,	-0.90512,0.41847,-0.07510,	3,	15,29,14
127,127,127,	-0.00001,-0.94281,-0.33333,	3,	15,31,16
127,127,127,	0.42640,-0.73855,-0.52223,	3,	16,3,15
127,127,127,	-0.00001,-0.94281,0.33333,	3,	16,31,17
127,127,127,	0.42640,-0.73855,0.52223,	3,	17,3,16
127,127,127,	-0.81650,0.47140,0.33333,	3,	17,29,18
127,127,127,	-0.04712,-0.97833,0.20162,	3,	17,31,35
127,127,127,	-0.42640,0.73855,-0.52223,	3,	18,15,5
127,127,127,	-0.81650,0.47140,-0.33333,	3,	18,29,15
127,127,127,	0.90512,0.41847,-0.07510,	3,	19,30,20
127,127,127,	0.81650,0.47140,-0.33333,	3,	20,30,21
127,127,127,	0.09015,-0.99309,-0.07510,	3,	20,33,19
127,127,127,	0.42640,0.73855,-0.52223,	3,	21,7,20
127,127,127,	0.81650,0.47140,0.33333,	3,	21,30,22
127,127,127,	0.42640,0.73855,0.52223,	3,	22,7,21
127,127,127,	0.87082,0.44835,0.20162,	3,	22,30,38
127,127,127,	0.00001,-0.94281,0.33333,	3,	22,33,23
127,127,127,	-0.42640,-0.73855,-0.52223,	3,	23,20,9
127,127,127,	0.00001,-0.94281,-0.33333,	3,	23,33,20
127,127,127,	-0.81497,0.57462,-0.07510,	3,	24,34,25
127,127,127,	0.81497,0.57462,-0.07510,	3,	25,32,24
127,127,127,	-0.85280,-0.00000,-0.52223,	3,	26,11,25
127,127,127,	-0.81649,0.47141,-0.33333,	3,	26,25,34
127,127,127,	-0.85280,0.00000,0.52223,	3,	27,11,26
127,127,127,	-0.82370,0.52998,0.20162,	3,	27,34,42
127,127,127,	0.85280,0.00000,-0.52223,	3,	28,25,13
127,127,127,	0.81649,0.47141,0.33333,	3,	28,27,32
127,127,127,	-0.83505,0.48211,0.26505,	3,	29,35,37
127,127,127,	0.83505,0.48212,0.26505,	3,	29,37,31
127,127,127,	-0.86256,0.49800,-0.08939,	3,	30,19,33
127,127,127,	-0.83505,0.48212,0.26505,	3,	30,40,39
127,127,127,	0.86256,0.49800,-0.08939,	3,	31,14,29
127,127,127,	0.83505,0.48212,0.26505,	3,	31,37,36
127,127,127,	0.81649,0.47141,-0.33333,	3,	32,25,28
127,127,127,	0.00000,-0.96423,0.26505,	3,	32,41,34
127,127,127,	0.83505,0.48212,0.26505,	3,	32,42,41
127,127,127,	0.00000,-0.96423,0.26505,	3,	33,38,40
127,127,127,	-0.83505,0.48212,0.26505,	3,	33,40,30
127,127,127,	-0.00000,-0.99600,-0.08939,	3,	34,24,32
127,127,127,	-0.81649,0.47141,0.33333,	3,	34,27,26
127,127,127,	0.00000,-0.96423,0.26505,	3,	34,41,43
127,127,127,	-0.87082,0.44835,0.20162,	3,	35,29,17
127,127,127,	0.00000,0.00000,1.00000,	3,	35,36,37
127,127,127,	-0.00000,-0.96423,0.26505,	3,	36,35,31
127,127,127,	0.04713,-0.97833,0.20162,	3,	38,33,22
127,127,127,	-0.00000,0.00000,1.00000,	3,	38,39,40
127,127,127,	0.83505,0.48211,0.26505,	3,	39,38,30
127,127,127,	-0.00000,0.00000,1.00000,	3,	41,42,43
127,127,127,	0.82370,0.52998,0.20162,	3,	42,32,27
127,127,127,	-0.83505,0.48212,0.26505,	3,	43,42,34

TEXTURES
harlequin.png	1.0 1.0	0.50 0.87	0.47 0.58	0.43 0.64
harlequin.png	1.0 1.0	0.45 0.72	0.16 0.76	0.22 0.79
harlequin.png	1.0 1.0	0.55 0.72	0.84 0.68	0.78 0.65
harlequin.png	1.0 1.0	0.98 0.72	0.84 0.76	0.90 0.78
harlequin.png	1.0 1.0	0.50 0.44	0.54 0.58	0.56 0.52
harlequin.png	1.0 1.0	0.02 0.72	0.16 0.68	0.10 0.66
harlequin.png	1.0 1.0	0.78 0.79	0.84 0.76	0.55 0.72
harlequin.png	1.0 1.0	0.78 0.79	0.79 0.83	0.84 0.76
harlequin.png	1.0 1.0	0.84 0.76	0.98 0.72	0.84 0.68
harlequin.png	1.0 1.0	0.84 0.76	0.90 0.82	0.90 0.78
harlequin.png	1.0 1.0	0.44 0.52	0.47 0.58	0.50 0.44
harlequin.png	1.0 1.0	0.44 0.52	0.40 0.52	0.47 0.58
harlequin.png	1.0 1.0	0.47 0.58	0.50 0.87	0.54 0.58
harlequin.png	1.0 1.0	0.47 0.58	0.39 0.63	0.43 0.64
harlequin.png	1.0 1.0	0.47 0.58	0.40 0.52	0.37 0.57
harlequin.png	1.0 1.0	0.57 0.64	0.54 0.58	0.50 0.87
harlequin.png	1.0 1.0	0.57 0.64	0.61 0.63	0.54 0.58
harlequin.png	1.0 1.0	0.54 0.58	0.50 0.44	0.47 0.58
harlequin.png	1.0 1.0	0.54 0.58	0.60 0.52	0.56 0.52
harlequin.png	1.0 1.0	0.10 0.78	0.16 0.76	0.02 0.72
harlequin.png	1.0 1.0	0.10 0.78	0.10 0.82	0.16 0.76
harlequin.png	1.0 1.0	0.16 0.76	0.45 0.72	0.16 0.68
harlequin.png	1.0 1.0	0.16 0.76	0.22 0.83	0.22 0.79
harlequin.png	1.0 1.0	0.16 0.76	0.10 0.82	0.16 0.85
harlequin.png	1.0 1.0	0.22 0.65	0.16 0.68	0.45 0.72
harlequin.png	1.0 1.0	0.22 0.65	0.22 0.61	0.16 0.68
harlequin.png	1.0 1.0	0.16 0.68	0.02 0.72	0.16 0.76
harlequin.png	1.0 1.0	0.16 0.68	0.10 0.62	0.10 0.66
harlequin.png	1.0 1.0	0.90 0.66	0.84 0.68	0.98 0.72
harlequin.png	1.0 1.0	0.90 0.66	0.90 0.62	0.84 0.68
harlequin.png	1.0 1.0	0.84 0.68	0.55 0.72	0.84 0.76
harlequin.png	1.0 1.0	0.84 0.68	0.79 0.61	0.78 0.65
harlequin.png	1.0 1.0	0.84 0.68	0.90 0.62	0.85 0.59
harlequin.png	1.0 1.0	0.03 0.11	0.98 0.27	0.90 0.02
harlequin.png	1.0 1.0	0.90 0.02	0.98 0.27	0.03 0.11
harlequin.png	1.0 1.0	0.79 0.83	0.85 0.97	0.85 0.85
harlequin.png	1.0 1.0	0.85 0.85	0.84 0.76	0.79 0.83
harlequin.png	1.0 1.0	0.85 0.85	0.85 0.97	0.90 0.82
harlequin.png	1.0 1.0	0.90 0.82	0.84 0.76	0.85 0.85
harlequin.png	1.0 1.0	0.40 0.52	0.25 0.57	0.37 0.57
harlequin.png	1.0 1.0	0.67 0.99	0.59 0.74	0.75 0.96
harlequin.png	1.0 1.0	0.37 0.57	0.39 0.63	0.47 0.58
harlequin.png	1.0 1.0	0.37 0.57	0.25 0.57	0.39 0.63
harlequin.png	1.0 1.0	0.03 0.11	0.98 0.27	0.90 0.02
harlequin.png	1.0 1.0	0.61 0.63	0.75 0.57	0.63 0.57
harlequin.png	1.0 1.0	0.90 0.02	0.98 0.27	0.03 0.11
harlequin.png	1.0 1.0	0.63 0.57	0.54 0.58	0.61 0.63
harlequin.png	1.0 1.0	0.63 0.57	0.75 0.57	0.60 0.52
harlequin.png	1.0 1.0	0.60 0.52	0.54 0.58	0.63 0.57
harlequin.png	1.0 1.0	0.67 0.99	0.59 0.74	0.75 0.96
harlequin.png	1.0 1.0	0.10 0.82	0.15 0.97	0.16 0.85
harlequin.png	1.0 1.0	0.16 0.85	0.22 0.83	0.16 0.76
harlequin.png	1.0 1.0	0.16 0.85	0.15 0.97	0.22 0.83
harlequin.png	1.0 1.0	0.03 0.11	0.98 0.27	0.90 0.02
harlequin.png	1.0 1.0	0.90 0.02	0.98 0.27	0.03 0.11
harlequin.png	1.0 1.0	0.16 0.59	0.16 0.68	0.22 0.61
harlequin.png	1.0 1.0	0.16 0.59	0.22 0.61	0.15 0.47
harlequin.png	1.0 1.0	0.10 0.62	0.16 0.68	0.16 0.59
harlequin.png	1.0 1.0	0.67 0.99	0.59 0.74	0.75 0.96
harlequin.png	1.0 1.0	0.85 0.59	0.79 0.61	0.84 0.68
harlequin.png	1.0 1.0	0.85 0.59	0.90 0.62	0.85 0.47
harlequin.png	1.0 1.0	0.59 0.74	0.75 0.96	0.75 0.82
harlequin.png	1.0 1.0	0.50 0.97	0.43 0.81	0.21 0.97
harlequin.png	1.0 1.0	0.03 0.43	0.98 0.29	0.03 0.14
harlequin.png	1.0 1.0	0.21 0.97	0.43 0.81	0.28 0.81
harlequin.png	1.0 1.0	0.03 0.43	0.98 0.29	0.03 0.14
harlequin.png	1.0 1.0	0.21 0.97	0.43 0.81	0.28 0.81
harlequin.png	1.0 1.0	0.85 0.47	0.79 0.61	0.85 0.59
harlequin.png	1.0 1.0	0.50 0.97	0.43 0.81	0.21 0.97
harlequin.png	1.0 1.0	0.59 0.74	0.75 0.96	0.75 0.82
harlequin.png	1.0 1.0	0.59 0.74	0.75 0.96	0.75 0.82
harlequin.png	1.0 1.0	0.50 0.97	0.43 0.81	0.21 0.97
harlequin.png	1.0 1.0	0.03 0.43	0.98 0.29	0.03 0.14
harlequin.png	1.0 1.0	0.15 0.47	0.10 0.62	0.16 0.59
harlequin.png	1.0 1.0	0.21 0.97	0.43 0.81	0.28 0.81
harlequin.png	1.0 1.0	0.75 0.96	0.59 0.74	0.67 0.99
harlequin.png	1.0 1.0	0.89 0.35	0.65 0.35	0.77 0.57
harlequin.png	1.0 1.0	0.75 0.82	0.75 0.96	0.59 0.74
harlequin.png	1.0 1.0	0.75 0.96	0.59 0.74	0.67 0.99
harlequin.png	1.0 1.0	0.65 0.35	0.77 0.57	0.89 0.35
harlequin.png	1.0 1.0	0.75 0.82	0.75 0.96	0.59 0.74
