NVERTS 8
NFACES 12

VERTEX
-20.00, -36.00, -0.80
-20.00, -36.00, 0.80
-20.00, 36.00, 0.80
-20.00, 36.00, -0.80
20.00, -36.00, -0.80
20.00, -36.00, 0.80
20.00, 36.00, 0.80
20.00, 36.00, -0.80

FACES
127,127,127,	0.00000,1.00000,0.00000,	3,	7,3,2
127,127,127,	0.00000,1.00000,0.00000,	3,	7,2,6
127,127,127,	0.00000,-1.00000,0.00000,	3,	5,1,0
127,127,127,	0.00000,-1.00000,0.00000,	3,	5,0,4
127,127,127,	-1.00000,0.00000,0.00000,	3,	2,0,1
127,127,127,	-1.00000,0.00000,0.00000,	3,	3,0,2
127,127,127,	1.00000,0.00000,0.00000,	3,	6,4,7
127,127,127,	1.00000,0.00000,0.00000,	3,	5,4,6
127,127,127,	0.00000,0.00000,-1.00000,	3,	0,3,4
127,127,127,	0.00000,0.00000,-1.00000,	3,	4,3,7
127,127,127,	0.00000,0.00000,1.00000,	3,	6,2,1
127,127,127,	0.00000,0.00000,1.00000,	3,	6,1,5

TEXTURES
platlet.png	1.0 1.0	1.00 1.00	0.00 1.00	0.00 0.00
platlet.png	1.0 1.0	1.00 1.00	0.00 0.00	1.00 0.00
platlet.png	1.0 1.0	1.00 1.00	0.00 1.00	0.00 0.00
platlet.png	1.0 1.0	1.00 1.00	0.00 0.00	1.00 0.00
platlet.png	1.0 1.0	1.00 1.00	0.00 0.00	1.00 0.00
platlet.png	1.0 1.0	0.00 1.00	0.00 0.00	1.00 1.00
platlet.png	1.0 1.0	1.00 1.00	0.00 0.00	1.00 0.00
platlet.png	1.0 1.0	0.00 1.00	0.00 0.00	1.00 1.00
platlet.png	1.0 1.0	0.00 1.00	0.00 0.00	1.00 1.00
platlet.png	1.0 1.0	1.00 1.00	0.00 0.00	1.00 0.00
platlet.png	1.0 1.0	1.00 1.00	0.00 1.00	0.00 0.00
platlet.png	1.0 1.0	1.00 1.00	0.00 0.00	1.00 0.00

END
