NVERTS 47
NFACES 90

VERTEX
51.34, -50.70, -128.51
17.11, -50.70, -128.51
-17.11, -50.70, -128.51
-51.34, -50.70, -128.51
81.93, -13.91, -150.75
27.30, -13.91, -150.75
-27.30, -13.91, -150.75
-81.91, -13.91, -150.75
81.93, 3.48, -150.75
27.30, 36.15, -150.75
-27.30, 36.15, -150.75
-81.91, 3.48, -150.75
0.00, -13.91, 150.75
51.34, -50.70, -66.93
17.11, -50.70, -66.93
-17.11, -50.70, -66.93
-51.34, -50.70, -66.93
-81.91, -13.91, -66.93
-81.91, 3.48, -66.93
-27.30, 36.15, -66.93
27.30, 36.15, -66.93
81.93, 3.48, -66.93
81.93, -13.91, -66.93
81.91, -13.91, -12.56
27.30, -24.93, -12.56
-27.30, -24.93, -12.56
-81.91, -13.91, -12.56
-81.91, 3.48, -12.56
-27.30, 36.15, -12.56
27.30, 36.15, -12.56
81.91, 3.48, -12.56
-18.57, 50.62, -65.29
18.57, 50.62, -65.29
-18.57, 50.70, -11.62
18.57, 50.70, -11.62
160.00, -25.36, -126.27
-160.00, -25.36, -126.27
160.00, -20.14, -126.27
-160.00, -20.14, -126.27
-160.00, -25.36, -91.26
-160.00, -20.14, -91.26
160.00, -20.14, -91.26
160.00, -25.36, -91.26
-160.00, -25.36, -68.56
-160.00, -20.14, -68.56
160.00, -20.14, -68.56
160.00, -25.36, -68.56

FACES
127,127,127,	0.00000,0.51736,0.85577,	3,	0,4,5
127,127,127,	0.00000,0.51736,0.85577,	3,	0,5,1
127,127,127,	0.00000,0.51736,0.85577,	3,	1,5,6
127,127,127,	0.00000,0.51736,0.85577,	3,	1,6,2
127,127,127,	0.00000,0.51736,0.85577,	3,	2,6,7
127,127,127,	0.00000,0.51736,0.85577,	3,	2,7,3
127,127,127,	0.00000,-0.00000,1.00000,	3,	5,9,10
127,127,127,	0.00000,0.00000,1.00000,	3,	5,10,6
127,127,127,	0.00000,1.00000,0.00000,	3,	0,1,14
127,127,127,	0.00000,1.00000,-0.00000,	3,	0,14,13
127,127,127,	0.00000,1.00000,0.00000,	3,	1,2,15
127,127,127,	0.00000,1.00000,-0.00000,	3,	1,15,14
127,127,127,	0.00000,1.00000,0.00000,	3,	2,3,16
127,127,127,	0.00000,1.00000,-0.00000,	3,	2,16,15
127,127,127,	0.00000,0.90363,-0.42832,	3,	13,14,24
127,127,127,	-0.17318,0.85815,-0.48331,	3,	13,24,23
127,127,127,	0.00000,0.90363,-0.42832,	3,	14,15,25
127,127,127,	0.00000,0.90363,-0.42832,	3,	14,25,24
127,127,127,	-0.00000,0.82820,-0.56043,	3,	15,16,26
127,127,127,	0.18189,0.90131,-0.39313,	3,	15,26,25
127,127,127,	0.76908,0.63916,-0.00000,	3,	3,7,17
127,127,127,	0.76908,0.63915,-0.00000,	3,	3,17,16
127,127,127,	1.00000,-0.00000,0.00000,	3,	36,38,40
127,127,127,	1.00000,0.00000,0.00000,	3,	36,40,39
127,127,127,	1.00000,0.00000,-0.00000,	3,	39,40,44
127,127,127,	1.00000,0.00000,-0.00000,	3,	39,44,43
127,127,127,	0.51343,-0.85813,0.00000,	3,	11,10,19
127,127,127,	0.51343,-0.85813,0.00000,	3,	11,19,18
127,127,127,	0.00000,-0.98597,0.16692,	3,	10,9,32
127,127,127,	0.00000,-0.98597,0.16692,	3,	10,32,31
127,127,127,	-0.51327,-0.85822,-0.00005,	3,	9,8,21
127,127,127,	-0.51333,-0.85819,0.00000,	3,	9,21,20
127,127,127,	0.51343,-0.85813,-0.00000,	3,	18,19,28
127,127,127,	0.51343,-0.85813,-0.00000,	3,	18,28,27
127,127,127,	0.00000,-1.00000,0.00149,	3,	31,32,34
127,127,127,	0.00000,-1.00000,0.00149,	3,	31,34,33
127,127,127,	-0.51333,-0.85819,-0.00014,	3,	20,21,30
127,127,127,	-0.51343,-0.85813,0.00000,	3,	20,30,29
127,127,127,	-1.00000,0.00000,0.00000,	3,	37,35,42
127,127,127,	-1.00000,0.00000,0.00000,	3,	37,42,41
127,127,127,	-0.76888,0.63939,0.00000,	3,	4,0,13
127,127,127,	-0.76888,0.63939,0.00000,	3,	4,13,22
127,127,127,	-1.00000,0.00000,0.00000,	3,	41,42,46
127,127,127,	-1.00000,0.00000,0.00000,	3,	41,46,45
127,127,127,	0.85603,-0.51693,-0.00000,	3,	28,19,31
127,127,127,	0.85726,-0.51489,0.00077,	3,	28,31,33
127,127,127,	-0.85728,-0.51485,0.00000,	3,	20,29,34
127,127,127,	-0.85599,-0.51700,0.00077,	3,	20,34,32
127,127,127,	0.29910,0.00000,0.95422,	3,	7,11,38
127,127,127,	0.29910,0.00000,0.95422,	3,	7,38,36
127,127,127,	0.28946,-0.95719,0.00000,	3,	11,18,40
127,127,127,	0.28946,-0.95719,0.00000,	3,	11,40,38
127,127,127,	-0.14513,0.98941,-0.00000,	3,	17,7,36
127,127,127,	-0.14513,0.98941,-0.00000,	3,	17,36,39
127,127,127,	0.28946,-0.95719,-0.00000,	3,	18,27,44
127,127,127,	0.28946,-0.95719,-0.00000,	3,	18,44,40
127,127,127,	0.58271,0.00000,-0.81268,	3,	27,26,43
127,127,127,	0.58271,0.00000,-0.81268,	3,	27,43,44
127,127,127,	-0.14513,0.98941,0.00000,	3,	26,17,39
127,127,127,	-0.14513,0.98941,0.00000,	3,	26,39,43
127,127,127,	-0.29916,0.00006,0.95420,	3,	8,4,35
127,127,127,	-0.29918,0.00000,0.95420,	3,	8,35,37
127,127,127,	0.14517,0.98941,-0.00000,	3,	4,22,42
127,127,127,	0.14517,0.98941,0.00000,	3,	4,42,35
127,127,127,	-0.28953,-0.95717,-0.00003,	3,	21,8,37
127,127,127,	-0.28951,-0.95718,0.00000,	3,	21,37,41
127,127,127,	0.14517,0.98941,0.00005,	3,	22,23,46
127,127,127,	0.14517,0.98941,0.00000,	3,	22,46,42
127,127,127,	-0.58271,0.00000,-0.81268,	3,	23,30,45
127,127,127,	-0.58271,0.00000,-0.81268,	3,	23,45,46
127,127,127,	-0.28953,-0.95717,-0.00008,	3,	30,21,41
127,127,127,	-0.28946,-0.95719,0.00000,	3,	30,41,45
127,127,127,	0.00000,0.00000,1.00000,	3,	9,5,4
127,127,127,	-0.00000,-0.00000,1.00000,	3,	9,4,8
127,127,127,	0.00000,0.00000,1.00000,	3,	7,6,10
127,127,127,	-0.00000,0.00000,1.00000,	3,	7,10,11
127,127,127,	-0.19685,0.97545,-0.09873,	3,	23,24,12
127,127,127,	0.00000,0.99773,-0.06732,	3,	24,25,12
127,127,127,	0.19685,0.97545,-0.09873,	3,	25,26,12
127,127,127,	0.76908,0.63915,-0.00000,	3,	16,17,26
127,127,127,	0.89387,0.00000,-0.44833,	3,	26,27,12
127,127,127,	0.48478,-0.81024,-0.32939,	3,	27,28,12
127,127,127,	0.00000,-0.92915,-0.36970,	3,	33,34,12
127,127,127,	-0.48478,-0.81024,-0.32939,	3,	29,30,12
127,127,127,	-0.76888,0.63939,-0.00027,	3,	22,13,23
127,127,127,	-0.89387,-0.00000,-0.44833,	3,	30,23,12
127,127,127,	0.85603,-0.51693,0.00000,	3,	10,31,19
127,127,127,	-0.85603,-0.51693,0.00000,	3,	9,20,32
127,127,127,	0.82963,-0.47967,-0.28572,	3,	12,28,33
127,127,127,	-0.82963,-0.47966,-0.28572,	3,	12,34,29

TEXTURES
indigo.png	1.0 1.0	0.31 1.00	0.20 0.85	0.39 0.85
indigo.png	1.0 1.0	0.31 1.00	0.39 0.85	0.43 1.00
indigo.png	1.0 1.0	0.43 1.00	0.39 0.85	0.58 0.85
indigo.png	1.0 1.0	0.43 1.00	0.58 0.85	0.54 1.00
indigo.png	1.0 1.0	0.54 1.00	0.58 0.85	0.77 0.85
indigo.png	1.0 1.0	0.54 1.00	0.77 0.85	0.66 1.00
indigo.png	1.0 1.0	0.39 0.85	0.39 0.67	0.58 0.67
indigo.png	1.0 1.0	0.39 0.85	0.58 0.67	0.58 0.85
indigo.png	1.0 1.0	0.25 0.09	0.25 0.13	0.33 0.13
indigo.png	1.0 1.0	0.25 0.09	0.33 0.13	0.33 0.09
indigo.png	1.0 1.0	0.25 0.13	0.25 0.18	0.33 0.18
indigo.png	1.0 1.0	0.25 0.13	0.33 0.18	0.33 0.13
indigo.png	1.0 1.0	0.25 0.18	0.25 0.22	0.33 0.22
indigo.png	1.0 1.0	0.25 0.18	0.33 0.22	0.33 0.18
indigo.png	1.0 1.0	0.33 0.09	0.33 0.13	0.41 0.12
indigo.png	1.0 1.0	0.33 0.09	0.41 0.12	0.41 0.05
indigo.png	1.0 1.0	0.33 0.13	0.33 0.18	0.41 0.19
indigo.png	1.0 1.0	0.33 0.13	0.41 0.19	0.41 0.12
indigo.png	1.0 1.0	0.33 0.18	0.33 0.22	0.41 0.26
indigo.png	1.0 1.0	0.33 0.18	0.41 0.26	0.41 0.19
indigo.png	1.0 1.0	0.25 0.22	0.22 0.28	0.33 0.28
indigo.png	1.0 1.0	0.25 0.22	0.33 0.28	0.33 0.22
indigo.png	1.0 1.0	0.00 0.83	0.01 0.83	0.01 0.76
indigo.png	1.0 1.0	0.00 0.83	0.01 0.76	0.00 0.76
